PC1,PC2,PC3,PC4
1.2937571756446165,-0.05499913500365127,-0.2831277285678734,0.21555906520029688
1.5634502857253232,-0.02091799915106054,-0.07552883689929783,0.12719650297197208
1.6691931800023707,-0.139979622921449,-0.5630318569768551,0.2508354718925352
1.2013521033698618,-0.15361431085520783,-0.5364710863189707,-0.17243972771979302
2.0740400021192893,0.10130943799742194,0.17384391248957562,0.8134892507756698
1.437198712616893,-0.2515503817546398,-0.7276068298330228,-0.5193889177983163
2.4213990671307726,0.1464486534598523,0.5919181058976393,0.8042633203125031
1.420373564245164,-0.2983474399638433,-1.1304541954010614,-0.21875290233576258
1.738236948359582,0.07251026130788413,-0.029505588555508423,1.3719194145110285
1.5492333048004046,-0.18259369917472223,-0.43428781750674667,-0.6048818334117533
2.2980757915492522,0.06699032132314893,0.42947808067838755,0.020435085858196863
1.4273148566082396,-0.192992917745818,-0.5756416625490781,-0.3209393668323165
1.8793911451327294,0.06432310320320965,0.25832846540129145,0.23271485741412365
1.3887072281904431,-0.31416805967072914,-1.1612129664292035,-0.18766589099554085
1.8120774047648684,0.2522785954835663,0.9076766885634848,0.6363349938120085
0.9582749836938556,-0.2616735764714973,-1.1116467869080828,-0.07054744488881776
2.404942650972069,-0.11769249846365837,-0.25684591089086095,-0.2490262665932551
1.7117793937557266,-0.24522181654113612,-0.7852795032762432,-0.29772428493412223
1.9836498025474711,0.2458796368410248,0.9294871863491181,0.4035336046888526
1.5199550862493985,-0.11434057043688473,-0.39582857566762775,-0.04955721628377058
1.8466139216906559,0.24170137761590005,0.96879517538582,0.270957611338495
1.2741460824850517,-0.23176607026281812,-0.822937622463336,-0.12300045044248094
2.0203625675313046,0.0948624121690308,0.3050937287794853,0.6008580754677245
1.2003277256402478,-0.2133472534332941,-0.849559950339824,0.1075072693471826
1.8919797852622557,0.05466422630804979,0.2554014226370287,-0.025437062317810066
1.4955917480723393,-0.00998763931853555,0.12491904020793827,-0.12160450775665962
1.4978781783820962,-0.1550246904646809,-0.6270514151366315,-0.13184072486961812
1.5005002288025184,-0.2373450346379586,-0.5432335792631057,-0.5497883695680061
1.7612586463230238,0.14200367532810412,0.6041775959650243,0.1347054022198238
1.5433729337892979,-0.10079103212387204,-0.29402911925601355,-0.2449421845940891
2.4218010550454174,0.30100539022800926,1.356244049887919,0.06619029423919706
1.3819399712345724,-0.07656521934001667,-0.2304033495218136,0.09458742894548108
2.1355748807267974,-0.020055720020522413,-0.18189522989981563,0.3024854310132978
1.6150090650024267,0.010397894023923457,0.0011342196602449782,0.7355345550224632
0.784961336031676,-0.2808567685698824,-1.168731602057526,0.25112432854049327
2.382069705391468,0.09747545863296925,0.6125873374831478,0.01256135411907539
1.0279185856741475,-0.34345885970020285,-1.2718165103762955,-0.15319329034380827
2.003870695582822,-0.09570689156613149,-0.23815726927849737,0.42615825346800146
1.823714398523084,-0.05091099536671385,0.01994934456257595,-0.27006387624252026
2.346849850488217,0.11476760152354733,0.28104851503459455,0.8151462149179612
0.8062621012941835,-0.1922907215596385,-0.7817233879580442,0.1107936130339084
2.0575495639688537,0.16055612426125446,0.5871275380170106,0.29192104744154307
1.1442365419403935,-0.26588039641356004,-0.9354598424963367,-0.6188335267184505
2.79492761964356,0.20620183995131916,0.8980931274583802,0.2022868277424996
0.9675707547139712,-0.09650180195630911,-0.46171371763624114,0.30943810004070177
2.206220377731164,0.10734912265855552,0.2966090801736562,1.018756269334008
1.7972342565395143,-0.2708782528478452,-0.9325717593679916,-0.2746254001204905
1.542457165277905,-0.21526866039441436,-0.7508723790678844,-0.19728063395364445
2.2970332309800625,0.06570682158932117,0.25931707596148224,0.5324305697725654
1.5326958014610865,-0.1788975844368684,-0.7029321566620217,0.38365017773371424
1.8579210318378558,0.045777598641879774,0.33808194895851096,0.3282275372299341
